,x__first_location_of_maximum,x__last_location_of_minimum,x__c3__lag_3,x__cid_ce__normalize_True,x__quantile__q_0.3,x__quantile__q_0.4,x__autocorrelation__lag_0,x__autocorrelation__lag_1,x__autocorrelation__lag_2,x__autocorrelation__lag_3,x__autocorrelation__lag_6,x__autocorrelation__lag_7,x__autocorrelation__lag_8,"x__agg_autocorrelation__f_agg_""median""__maxlag_40","x__agg_autocorrelation__f_agg_""var""__maxlag_40",x__partial_autocorrelation__lag_2,x__partial_autocorrelation__lag_3,x__partial_autocorrelation__lag_4,x__number_cwt_peaks__n_1,x__number_peaks__n_1,x__number_peaks__n_3,x__number_peaks__n_5,x__index_mass_quantile__q_0.1,x__index_mass_quantile__q_0.2,"x__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",x__spkt_welch_density__coeff_2,x__spkt_welch_density__coeff_5,x__ar_coefficient__coeff_0__k_10,x__ar_coefficient__coeff_1__k_10,x__ar_coefficient__coeff_2__k_10,x__ar_coefficient__coeff_3__k_10,x__ar_coefficient__coeff_5__k_10,x__ar_coefficient__coeff_6__k_10,x__ar_coefficient__coeff_7__k_10,x__ar_coefficient__coeff_8__k_10,"x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0","x__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","x__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","x__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4","x__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","x__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","x__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6","x__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","x__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8","x__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","x__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","x__fft_coefficient__attr_""angle""__coeff_99","x__fft_aggregated__aggtype_""variance""","x__fft_aggregated__aggtype_""skew""",x__friedrich_coefficients__coeff_1__m_3__r_30,"x__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","x__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""","x__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""","x__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""","x__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""","x__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""","x__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",x__number_crossing_m__m_-1,x__energy_ratio_by_chunks__num_segments_10__segment_focus_2,x__lempel_ziv_complexity__bins_100,x__fourier_entropy__bins_2,x__fourier_entropy__bins_3,x__fourier_entropy__bins_5,x__fourier_entropy__bins_10,event_type
0,-0.5127210993591035,-0.5110106870462698,0.11894381920270045,-0.5851237862878536,-0.7002026555528051,-0.8253232497800426,-0.17149858514250882,0.6667809045189591,0.737737932393502,0.9270412013457752,0.5980466814881493,0.6768909669569877,0.2523357088374978,-1.082794754763449,0.670689671316876,0.6915078144172169,-0.918840721413571,-0.43656222869795464,0.482721127777702,0.3760664605356072,0.09816178623641544,-0.5105014001576943,-0.21527056015053703,-0.1975397475241711,-1.464795517767647,1.7562793304619455,1.6531600776497144,0.5462638813016861,0.21863268900541574,-0.20930664472742677,0.20029501374729028,0.1944694699472453,-0.19792693786021448,0.20654588354300965,-0.2169147362917244,1.3912812552995508,-0.5393078388366651,-0.22105696134089228,0.725686099122472,-0.009081987096840553,0.45815975336448717,0.18904679523085038,0.24786764009863338,-0.4090507009217696,0.02240328963498538,0.26928277153166447,-0.6923196417152341,0.38045003797225513,0.6674812130497247,0.21357118334859154,0.22646276958603706,0.44756041676949015,0.057071378105216314,-0.06602018235259155,-0.5406101361246504,-0.1719308956823548,1.1132606377357082,0.6141132669026332,0.3972769363057171,0.30497241605958936,0.24031613923193604,0.09658063465517058,-0.11236870308225613,-0.032456066850423244,0.04936558428862458,0.30972030021418706,0.5836374064630006,0.10477077817400927,-0.2823548560136107,-0.4416241149409814,0.9044584638234943,-0.17922725398458195,0.48406576846758287,-1.2451144129040614,-0.7380621269008454,-0.7052205614612115,-0.9172575346093408,C
2,-0.24012840680115835,-0.3071691004875742,-0.43092726509092266,-0.9596004432045274,0.20835445631999008,0.16050388396726092,-0.17149858514250882,0.9035528872116136,0.992264706394962,1.2342058965349387,0.8262797264099877,0.844334280431057,0.07903269515035999,-2.4307103212368437,1.9099785543758054,-0.6556919899386459,-1.4648071117542165,0.6242265735420288,-0.045204029378815465,-0.4429966762258188,-0.5963751625009819,-0.41517840880212575,0.418069804013103,0.1874714510478783,-0.30655505261847776,1.0717342807234447,0.6547714845753594,-0.2800429375038478,0.34414891512395884,-0.39626971786489823,0.42009851636238754,0.4461024286743765,-0.4542682028994883,0.46073359174346495,-0.4589163810144439,-0.06544391105028924,-1.0336693573929538,-0.8802265492240701,-0.5637911661908438,-0.8575726542756028,-0.16906906781095274,-0.7660986296009705,-0.7090047486137162,0.4113322435129494,-0.8778932489043917,-0.696898304508884,0.891530542985898,-0.40481506223092856,-0.20831017749932418,0.24570809168208277,-0.7436017032780027,-0.06298269410592618,-0.8252935232205947,-0.5916951291873084,-0.9982097037578502,-0.8535414376629944,0.882376755132128,-0.5714985659324437,1.229451048128887,0.11925437062619722,-0.10122085788644496,0.3507372407783227,0.6433134978585746,-0.33853335782898,-0.5154181273163438,-0.17736187427330677,0.14867763051054617,-0.28481050813121545,-0.3604806424568761,1.122461292141661,-1.0740444257903994,0.20444945452477614,-0.048430344329285856,-1.2451144129040614,-1.3255063834239738,-0.8789529604484849,-1.062619977214122,C
3,-0.7492862911779583,-0.3841428577476946,-0.2466348615009078,-0.8644618087963971,0.31926211394829795,0.350833627619645,-0.17149858514250882,0.8478581997474025,0.9137193032379648,1.0900718656042443,0.45999346374729516,0.28399409165100975,-0.540416026408575,-3.0419802072526028,1.5732362587179893,-0.7936078612000226,-0.3102416555610253,-0.11797866852182956,-0.3590171258929064,-0.7921308123998954,-0.8255427378039931,-0.4780786139823309,-0.9135621127696361,-0.893963318863889,1.7777727004119812,1.042197257961784,0.7154166766589373,1.1299045915613428,0.4228056157617173,-0.5518101721445094,0.6281888754360394,0.6840112490669114,-0.6766117692757616,0.645402489869065,-0.581541364742745,0.07991476986083065,-0.5225524727996029,-0.2608660187232896,-0.0306141060870896,-0.424925122006784,-0.22058284008809811,-0.5202296139426583,-0.5768444197784501,1.1254024389472492,-0.5663735628358215,-0.5627216479278461,-0.22112416141623453,-0.5237047612504315,-0.42091623317079385,-0.46140272451299597,-0.5159010951813326,-0.3496012619188126,-0.4246679113844603,-0.1609254519211288,-0.49313164781924346,-0.2255965793032901,1.0767306194780075,-0.6902567982778975,0.8767129976019133,0.022725546697052325,0.6237661532776871,0.6545141134905351,-0.29656618566688286,-0.5662627669635747,0.6402629719340496,0.5128315728007937,0.8004575260005569,0.31631856346828763,0.08568775165584691,-0.5980326556492456,0.9044584638234943,-0.40729911629886484,-0.11354701183701674,-1.0230884106553806,-1.2215525266731444,-0.7820737763959297,-0.964171074990262,C
4,-0.4917820391004869,0.3322784847925382,0.2985562723558268,-0.16096663795644534,-0.9269390510309862,-0.9403646966697439,-0.17149858514250882,0.3417606428518678,0.39622312346954214,0.5330314233842247,0.06613839823193327,-0.25049321447664086,-0.5811929807172527,1.2472704717489445,0.12109688808747099,1.4593576557838626,-0.20626688531546053,-1.3200441272339538,0.5039688895208437,0.6530934582589039,0.5487222695058256,-0.6200904174304229,0.18238977733186587,0.1698162413896018,-1.9871790931077067,0.04470038664894657,-0.3098575037998347,2.201279936997772,0.07574522151600595,-0.007679684385912194,-0.026516849039294323,-0.03940651626124064,0.021850657983183253,0.013471846387169856,-0.07189729040907371,-1.1680180003355305,-0.24976209708535996,0.0927705809295274,-0.209404852836857,0.43624839068236326,-0.7128906133032933,0.678767610416067,0.7835096547787621,0.4352706417214625,0.540062610849168,0.7786761928453517,-2.862061548475214,0.683713939675617,0.9386414286429559,-2.374897486639741,0.6795409563152726,-3.1136026467946056,0.4300730597587408,-1.3899647204627532,-0.2585145367581683,0.09695750403221108,-0.905142492996168,1.2197348594568147,-0.06345422790014732,0.33474246201091584,-0.14105629614149326,0.3797150108619597,-0.06660656262861242,-0.4440617622969058,-0.2719167953067026,0.24366929838565793,0.3973205025266766,0.16686217607083187,0.026498843700899506,-0.4416241149409814,-1.0740444257903994,0.025705824851672658,0.787537838846294,-0.08610597185546473,-0.21022149745256577,-0.37514065100894706,-0.5433714931908588,C
5,-0.3289654492219063,-0.4732677558124087,0.46102811443005404,-0.062490754270858,-0.5778491796307382,-0.44862788458644054,-0.17149858514250882,0.25766585592472074,0.2373477509397091,0.15983160054685003,-0.6020825806165145,-0.5168511452170712,-0.18476272093789117,1.0376758169325253,-0.3401267541081546,0.453909292218331,-0.7763940614128255,-0.5228806122976488,0.3421590116307654,0.4860760691976949,0.5564969368424383,-0.03453489910335853,-0.14130573737880991,-0.16712173570328542,-0.33237409165365817,-0.368744993099427,-0.42745861991142625,1.0834762741162918,0.14861483546542675,-0.12173737463673377,0.10328661921322728,0.08674050753962209,-0.08630560888579897,0.09132472259704405,-0.10128486122370352,-1.3183833540227032,-0.16187157297923405,0.13464244685315932,0.9937624178190533,0.47033156167718565,-0.3225110606391208,0.5720132564819538,0.6808895141087803,1.0098979866770694,0.4783012634565753,0.6808012374556089,-0.657275217703045,0.12049419654318316,0.4158879450219866,-1.743750228436589,0.5738708374871307,-1.375844308655244,0.4697117471682043,-1.477688541599523,-0.16565371083117575,0.1391660968645763,-0.8815197111128675,0.3665908511908328,0.007793612824340118,-0.14768382376476183,0.041978645670933845,0.5018354332298293,-0.11363951384047484,-0.5340615476806349,-0.17467234584910485,0.07086049766571546,0.17088849495412256,0.05620409229976697,0.021728373868884605,-0.4416241149409814,-1.0740444257903994,-0.40616204436803366,0.6710986888480454,0.0758821593903628,0.006047727809524734,0.15348995278508615,-0.10418937413112306,C
6,-0.6791558356794303,-0.4679113345597714,-0.5283699750078582,-0.12454832696449554,0.7974569248142254,0.7129938574280389,-0.17149858514250882,0.31103994294384874,0.19285713413140163,-0.16991053095857625,-1.7081892533939378,-1.3136284914083438,-0.22411703288983728,-0.019025984759911508,0.6929209381953532,-1.279441451175812,-0.023977883551404067,0.38399034406445015,-0.1375500708009308,-0.05072151704700159,0.08779556312093184,0.42068101879874453,-0.49893493422131735,-0.6893330575233855,0.6149492642935445,-0.7806485704988574,-0.5287515212401542,-0.4207780120132294,0.32593449722556717,-0.4235865327588082,0.47825414515742104,0.5145995719694277,-0.5048715941248194,0.4751705786017826,-0.4204447568480189,0.14656640228424894,0.14607585544586923,0.1495208544111621,-0.36246584751061167,-0.22566887088355073,-0.42468380813599055,-0.44620625213897747,-0.5852696807053794,-0.23393500372364232,-0.42619952683619927,-0.5764245571205474,-0.07104392716289587,-0.655455367120804,-0.6845547690034728,0.18185965540262847,-0.4185806599082634,0.35713211927629834,-0.2099061800573638,-0.8642156551425468,0.1554644541287232,0.1833096103665074,-0.8764880529653399,-1.4444815645767963,0.5350628179573269,0.09756598341184632,0.7008108525489178,0.13885346847569266,-0.22417228830012687,-0.13381410841912367,0.6262515797093003,-0.03762049636169284,-0.0494010561801306,0.1902154787662338,0.5069813298700038,-0.4416241149409814,0.9044584638234943,-0.5986064417960185,-0.431624689881013,-0.6187607861787306,-0.718806983586944,-0.4881536974105847,-0.5433714931908588,C
7,0.6163715359832804,0.25044427121058,0.03678290604394995,0.25226973243689066,0.7691544763576089,0.67907804725101,-0.17149858514250882,-0.032951927920021495,-0.013351868487391469,0.02594999978852596,-0.19867041969032523,-0.31232199773343067,-0.12759469138034177,-0.1508465891595887,-0.2939863270931133,1.4689149356676332,0.2522327650173963,-1.007444889013858,0.5717982827777955,0.6148828378832767,0.6035151631162387,0.5490752520531841,0.2118166423055635,0.23320482546389518,-0.32846178492532413,-0.7529609430096337,-0.37879195928985865,-0.6229635893361951,0.058804330971676845,0.015567665681820799,-0.06135984038743322,-0.10941609590154185,0.11838941408837365,-0.11816152274220006,0.10751681006632599,-0.3804435271610902,-1.4703871315198567,-1.7146408147783758,-0.09865761978246505,-1.5358250490816288,-0.26224723256831917,-1.2589670781800397,-1.0691601947886729,-0.9033354538284816,-1.3243139106245676,-1.07234564777244,0.268244968183865,-0.6022199206108066,-0.5542097316042163,-0.22987348426369755,-1.2706870709406846,-0.5108594274250874,-1.5515502694878496,-0.160475148644061,-1.4732891048575414,-1.723714953987148,1.2127825259044067,1.2231181537947549,-0.4053300705117905,1.4443910733252032,-0.27426577571961297,0.7821955639760182,1.8566947115594064,-0.77663393670985,-1.7150604061764396,-2.074109090101316,-1.6858624692482254,-2.147843870991122,-2.01961252535867,4.094223565598681,0.9044584638234943,0.10198913711152856,-0.6070948375264573,-1.2451144129040614,-1.1598245105328109,-0.6244232523862753,-0.46050296680944874,C
8,0.8182179183292086,0.3851483464157909,-1.1839743441205084,1.1784813823453764,0.020120232223452408,0.1290356544741553,-0.17149858514250882,-1.0809741534900195,-1.231313071233064,-1.5811257930985139,0.7217927611344233,1.9638714517870883,2.3122443987734127,0.4251545104599491,-1.3494582365230787,-0.0013754748613637022,0.7744260432623644,-0.5444127610015818,0.11497140530025166,0.3960962212163795,0.7764089557923393,1.1988278870074682,1.9994324127347913,2.047011726140063,0.1628634656880116,-0.7664939973240739,-0.49790347113910105,-0.10246479256780885,-0.018056316016034062,0.06814375329266713,-0.09063663937710421,-0.09976959254294195,0.09395508163474246,-0.08193237200336036,0.05298006012177629,-1.0009906628549163,2.350086377486839,1.7757363794659773,-0.30564515000857206,1.5442172244530765,-0.20625821885871773,1.0587164874231492,0.933233910190271,-0.3924672290291654,1.521999666516745,0.9182993509215959,-0.9771136694887584,-0.40152696711655755,-0.23803120079776208,-0.2855099520185915,1.0587315638168568,-0.9676683099803816,1.5276624510144692,-3.016979008606837,2.3745941913541957,1.7489414526840046,1.0882862323719389,-0.1129123627055148,-1.1863574973657165,0.10799865620561572,-0.24287703373354685,-2.01642163615235,-0.6258280134113707,2.082879755011433,0.20630793928880845,0.5863697505843006,-0.33686198025682057,1.147251531010604,1.5854544417530732,-0.4416241149409814,0.9044584638234943,2.2696570523448347,0.5932021146331888,1.9860482191916027,2.0321435363722995,2.0861846256639796,2.0580377930907647,H
9,-0.8886234201047813,-0.5077373185029911,1.5684992536387663,-0.26744307673333156,0.986399222747724,0.937124591991847,-0.17149858514250882,0.42902610335866254,0.34340781362168354,0.07254818991377907,-1.503418925286832,-1.400624338022048,-0.7304317330637367,0.2842138674494082,0.5801289066555951,-1.2802408054395802,0.3909536829042006,0.3318162941105429,-0.3884371036911024,-0.5163364153338772,-0.5693489379498997,0.3675076494711485,-1.2054448004817193,-1.311306949581215,0.16630733872540762,-0.7049612841572358,-0.5103459368992113,0.09931954729789194,0.41878536766955804,-0.5675078947003924,0.6531042884799871,0.7070632550491918,-0.6887058644140488,0.638327449175654,-0.5465213637802225,-0.6503522680493193,0.32602188389841175,0.16463780826646432,-0.6766266892916915,-0.3421312988719332,-0.40858268051663466,-0.5987920025949898,-0.7746362443465934,-0.14961131401033131,-0.5678413222076109,-0.7896466239117718,-0.03125507181316126,-0.7177445032022605,-0.8796409515808055,1.1016592012567905,-0.6153513240515394,1.5119137337274366,-0.3771516496437098,1.598977349500634,0.27142004430830186,0.12494423593668337,-0.8993004613163459,-1.4418419699982765,0.5912711974385064,-0.16400295337246204,0.8934225120850451,0.291873540407774,-0.544276974130874,-0.2886636665361326,1.1414040082486516,0.31747255562817794,0.267969472129132,0.4722698265115823,0.7572363724209455,-0.5980326556492456,0.9044584638234943,-0.9854453803387659,-0.6929027825600104,-0.6187607861787306,-0.5796479187211654,-0.5665491899532284,-0.48323990143365675,C
